SUBJECT_NAME,TRIAL_INDEX,SECOND_DISPLAY,BLOCK,CONDITION,CONDITION_APPEARANCE,SUBJECT_GROUP,SUBJECT_AGE,SUBJECT_GENDER,CENTER_FIXATION_LATENCY_REL_FIXATION_ONSET_MEDIAN,CENTER_FIXATION_DISTANCE_TO_CENTER_DEG_MEDIAN,CENTER_FIXATION_ACCEPTED,LATENCY_FIRST_SACCADE,TRIAL_SUCCESSFUL,FIXATION_OFFSET_TO_TARGET,LATENCY_CORRECTED_SACCADE,AMPLITUDE_CORRECTED_SACCADE,LATENCY_FIRST_WRONG_SACCADE,AMPLITUDE_FIRST_WRONG_SACCADE,LATENCY_CORRECT_SACCADE,AMPLITUDE_CORRECT_SACCADE,DISPLAY_1_WAS_SUCCESSFUL
AW002AF,17,1,2,1,TD1,YNG,19.0,m,452.0,0.6716439401058276,1.0,296.0,1.0,1.0925794901277677,,,,,296.0,8.307388441026518,1.0
AW002AF,18,0,2,1,TD1,YNG,19.0,m,-1586.0,2.1806320521890354,1.0,274.0,1.0,0.7422841119026427,,,,,274.0,8.855535642803991,
AW002AF,18,1,2,1,TD1,YNG,19.0,m,284.0,2.8864268608252384,1.0,176.0,1.0,3.2350996161364285,,,,,176.0,9.196125538174833,1.0
AW002AF,19,0,2,1,TD1,YNG,19.0,m,-1358.0,1.0666893819847514,1.0,264.0,1.0,3.0596370038023086,470.0,8.368758302936644,264.0,6.923409922557711,,,
AW002AF,19,1,2,1,TD1,YNG,19.0,m,619.0,0.4672716776047675,1.0,214.0,1.0,4.958804998917783,,,,,214.0,5.038416431755591,1.0
AW002AF,20,0,2,1,TD1,YNG,19.0,m,-1202.0,3.9113951898828105,1.0,196.0,1.0,5.153497684564646,,,,,196.0,3.6888265935876463,
AW002AF,20,1,2,1,TD1,YNG,19.0,m,393.0,1.4621882804259194,1.0,280.0,1.0,6.931968519546063,,,,,280.0,3.705932690875035,1.0
AW002AF,21,0,2,1,TD1,YNG,19.0,m,-746.0,2.5436901664699567,1.0,192.0,1.0,2.187881313773192,,,,,342.0,5.494031698105094,
AW002AF,21,1,2,1,TD1,YNG,19.0,m,683.0,2.70559990131224,1.0,184.0,1.0,1.2607882634775562,,,,,184.0,8.789382886286374,1.0
AW002AF,22,0,2,1,TD1,YNG,19.0,m,-646.0,2.0272543897435966,1.0,202.0,1.0,3.652977250619111,,,,,202.0,5.0467496656928175,
AW002AF,22,1,2,1,TD1,YNG,19.0,m,308.0,1.0421801828736053,1.0,234.0,1.0,0.7338331195082824,,,,,234.0,10.044072064419414,1.0
AW002AF,23,0,2,1,TN,YNG,19.0,m,-904.0,2.3417003055697796,1.0,262.0,1.0,2.8928030579667046,,,,,262.0,6.927052757877441,
AW002AF,23,1,2,1,TN,YNG,19.0,m,403.0,0.7968980686140181,1.0,474.0,1.0,0.8399339747927955,,,,,474.0,2.8646712532947607,1.0
AW002AF,24,0,2,1,TN,YNG,19.0,m,-1702.0,2.695560486154022,1.0,284.0,1.0,1.0915397017912074,,,,,284.0,10.088033849692875,
AW002AF,24,1,2,1,TN,YNG,19.0,m,306.0,0.7440733831937127,1.0,194.0,1.0,2.9053530906063534,,,,,194.0,6.249100398789473,1.0
AW002AF,25,0,2,1,TN,YNG,19.0,m,112.0,1.5272200951906003,1.0,92.0,1.0,3.8698773535156477,,,,,156.0,3.6561633497269055,
AW002AF,25,1,2,1,TN,YNG,19.0,m,304.0,5.152740627305107,0.0,448.0,1.0,1.9814772469937123,,,,,448.0,10.28027869333379,1.0
AW002AF,26,0,2,1,TN,YNG,19.0,m,-964.0,5.152359186759722,0.0,182.0,1.0,3.085905111593897,,,,,182.0,6.366119952732714,
AW002AF,26,1,2,1,TN,YNG,19.0,m,521.0,2.2228977466866233,1.0,196.0,1.0,0.5304167722478452,,,,,196.0,9.909267361691263,1.0
AW002AF,27,0,2,1,TN,YNG,19.0,m,-878.0,2.5688465355045524,1.0,184.0,1.0,0.026328495531625428,372.0,10.999549383934218,184.0,6.346022725642174,,,
AW002AF,27,1,2,1,TN,YNG,19.0,m,639.0,0.6584310539619103,1.0,320.0,1.0,0.28261204991989575,,,,,320.0,9.35316561161347,1.0
AW002AF,28,0,2,1,TN,YNG,19.0,m,-364.0,2.7807687328091752,1.0,188.0,1.0,1.3433959310963264,342.0,9.419683510864285,188.0,5.023392434853023,,,
AW002AF,28,1,2,1,TN,YNG,19.0,m,218.0,0.9923171097741184,1.0,180.0,1.0,0.6270257181524475,,,,,180.0,9.137240074373548,1.0
AW002AF,29,0,3,1,TT,YNG,19.0,m,376.0,5.751687501471524,0.0,208.0,1.0,2.7772845024599877,,,,,208.0,8.106043020604579,
AW002AF,29,1,3,1,TT,YNG,19.0,m,226.0,0.6964640676861557,1.0,168.0,1.0,0.8810724497817215,,,,,168.0,8.864844902976746,1.0
AW002AF,30,0,3,1,TT,YNG,19.0,m,-756.0,2.062872277502326,1.0,194.0,1.0,0.4057900632379961,346.0,15.843051817829682,194.0,7.716408973892201,,,
AW002AF,30,1,3,1,TT,YNG,19.0,m,258.0,0.664610482792412,1.0,212.0,1.0,1.0244306555613838,,,,,212.0,9.888971735445217,1.0
AW002AF,31,0,3,1,TT,YNG,19.0,m,-1320.0,3.6571306122068266,1.0,220.0,1.0,4.788129532388462,,,,,220.0,5.481141081053322,
AW002AF,31,1,3,1,TT,YNG,19.0,m,474.0,1.7956715500946048,1.0,194.0,1.0,1.6034480793728807,,,,,194.0,8.006867228028435,1.0
AW002AF,32,0,3,1,TT,YNG,19.0,m,-1196.0,4.614493517045169,1.0,232.0,1.0,1.3389197562951947,,,,,232.0,4.452657005151239,
AW002AF,32,1,3,1,TT,YNG,19.0,m,449.0,2.0650906936943167,1.0,162.0,1.0,1.0335771504754463,,,,,162.0,7.207612454126305,1.0
AW002AF,33,0,3,1,TT,YNG,19.0,m,-854.0,7.325691423116924,0.0,176.0,1.0,0.43761339385146186,338.0,11.074024196895607,176.0,7.5181898408185,,,
AW002AF,33,1,3,1,TT,YNG,19.0,m,477.0,1.3767775058593266,1.0,256.0,1.0,1.8850519144020181,,,,,256.0,10.1009499414383,1.0
AW002AF,34,0,3,1,TT,YNG,19.0,m,-496.0,1.0823149468439228,1.0,176.0,1.0,1.7618812174897558,314.0,11.382137085444771,176.0,4.651660850882085,,,
AW002AF,34,1,3,1,TT,YNG,19.0,m,248.0,0.7309127497854402,1.0,276.0,1.0,1.0070162897360975,,,,,276.0,11.165567537458303,1.0
AW002AF,35,0,3,1,TD1,YNG,19.0,m,-206.0,2.1336173448640903,1.0,192.0,1.0,1.0795368263172098,,,,,192.0,9.387972797092063,
AW002AF,35,1,3,1,TD1,YNG,19.0,m,350.0,1.7906524272092215,1.0,202.0,1.0,2.6767589420393056,,,,,202.0,9.987196797339362,1.0
AW002AF,36,0,3,1,TD1,YNG,19.0,m,-1140.0,1.3872615260937566,1.0,216.0,1.0,1.8674973727430393,,,,,216.0,9.827361087915735,
AW002AF,36,1,3,1,TD1,YNG,19.0,m,260.0,2.1743928759797857,1.0,194.0,1.0,1.0427356365303757,,,,,194.0,8.667546657635723,1.0
AW002AF,37,0,3,1,TD1,YNG,19.0,m,-1430.0,0.9397852995148456,1.0,190.0,1.0,1.1549183432371086,,,,,336.0,6.912401148952129,
AW002AF,37,1,3,1,TD1,YNG,19.0,m,234.0,0.5825692922710948,1.0,218.0,1.0,3.6541828485942682,,,,,218.0,5.806531265204981,1.0
AW002AF,38,0,3,1,TD1,YNG,19.0,m,-652.0,1.5547428914556312,1.0,194.0,1.0,3.1700280722963337,,,,,194.0,7.186963003958074,
AW002AF,38,1,3,1,TD1,YNG,19.0,m,499.0,0.901172568794099,1.0,164.0,1.0,2.2409737091952295,,,,,164.0,6.75408312011275,1.0
AW002AF,39,0,3,1,TD1,YNG,19.0,m,-1250.0,3.9910121218948205,1.0,182.0,1.0,4.434671893036291,,,,,182.0,4.891706989794781,
AW002AF,39,1,3,1,TD1,YNG,19.0,m,506.0,5.921667316342252,0.0,248.0,1.0,1.213232662287948,,,,,248.0,14.1581193723681,1.0
AW002AF,40,0,3,1,TD1,YNG,19.0,m,-778.0,3.8307660138455666,1.0,236.0,1.0,2.2807664171173223,,,,,236.0,3.1528188060687787,
AW002AF,40,1,3,1,TD1,YNG,19.0,m,459.0,0.966504257610949,1.0,246.0,1.0,1.627877643654372,,,,,246.0,9.459762106991553,1.0
AW002AF,41,0,3,1,TD1,YNG,19.0,m,-347.0,3.82937138704202,1.0,190.0,1.0,2.2457191341422322,,,,,190.0,7.517123548332876,
AW002AF,41,1,3,1,TD1,YNG,19.0,m,377.0,1.4398457270455687,1.0,262.0,1.0,1.5366886195597287,,,,,262.0,9.022250505124811,1.0
AW002AF,42,0,3,1,TD1,YNG,19.0,m,-716.0,3.3562369890316015,1.0,186.0,1.0,2.3064011179187225,308.0,18.40971782048422,186.0,7.652348129130767,,,
AW002AF,42,1,3,1,TD1,YNG,19.0,m,334.0,1.2312071817661903,1.0,158.0,1.0,1.0501844798034377,,,,,158.0,9.630217081160133,1.0
AW002AF,43,0,3,1,TD1,YNG,19.0,m,-410.0,2.207933338552938,1.0,174.0,1.0,1.1220567259963727,,,,,314.0,5.936489166113061,
AW002AF,43,1,3,1,TD1,YNG,19.0,m,224.0,0.7298446683592564,1.0,170.0,1.0,4.009332524379831,,,,,170.0,6.232555678114478,1.0
AW002AF,44,0,3,1,TD1,YNG,19.0,m,-492.0,4.116679768623493,1.0,248.0,1.0,1.3716999037982511,,,,,248.0,9.428761249242838,
AW002AF,44,1,3,1,TD1,YNG,19.0,m,294.0,1.1629695320835451,1.0,218.0,1.0,5.016406553303472,,,,,218.0,5.313696040048989,1.0
AW002AF,45,0,3,1,TD1,YNG,19.0,m,-584.0,4.541079258852984,1.0,190.0,1.0,2.227271906713873,332.0,14.339853911172982,190.0,8.18125218949099,,,
AW002AF,45,1,3,1,TD1,YNG,19.0,m,418.0,0.9001607785029465,1.0,388.0,1.0,3.455778186238467,,,,,388.0,8.991487501690752,1.0
AW002AF,46,0,3,1,TD1,YNG,19.0,m,-350.0,3.2614630352757836,1.0,218.0,1.0,3.7870081361232266,,,,,218.0,4.001647991876599,
AW002AF,46,1,3,1,TD1,YNG,19.0,m,559.0,3.1217680812194706,1.0,226.0,1.0,0.8273492370051992,,,,,226.0,8.4270504489898,1.0
AW002AF,47,0,3,1,TN,YNG,19.0,m,-1118.0,1.6603176787004854,1.0,214.0,1.0,1.8123162717364685,,,,,214.0,8.38572979838378,
AW002AF,47,1,3,1,TN,YNG,19.0,m,278.0,0.1627574965382158,1.0,176.0,1.0,2.623397903066013,,,,,176.0,7.007645346885498,1.0
AW002AF,48,0,3,1,TN,YNG,19.0,m,250.0,3.019122237639694,1.0,320.0,1.0,1.6398501140678594,,,,,320.0,10.466658286542495,
AW002AF,48,1,3,1,TN,YNG,19.0,m,395.0,1.8187859950046685,1.0,196.0,1.0,2.0882631747109146,,,,,196.0,7.376657787858958,1.0
AW002AF,49,0,3,1,TN,YNG,19.0,m,-164.0,4.5084757558890365,1.0,196.0,1.0,2.0077697009938467,,,,,196.0,3.0770848351784412,
AW002AF,49,1,3,1,TN,YNG,19.0,m,408.0,1.6869316391208493,1.0,272.0,1.0,0.4612608340854581,,,,,272.0,9.833685846130162,1.0
AW002AF,50,0,3,1,TN,YNG,19.0,m,-951.0,2.010010001571849,1.0,176.0,1.0,2.618738651579853,,,,,176.0,6.756195600144148,
AW002AF,50,1,3,1,TN,YNG,19.0,m,551.0,7.995128807679708,0.0,176.0,1.0,3.039962511751964,,,,,176.0,6.968727287358081,1.0
AW002AF,51,0,3,1,TN,YNG,19.0,m,-1531.0,2.8230260616956038,1.0,186.0,1.0,2.2035392422083224,342.0,7.246579391556076,186.0,6.337399296444744,,,
AW002AF,51,1,3,1,TN,YNG,19.0,m,274.0,1.848526960222614,1.0,232.0,1.0,2.2715226327050653,,,,,232.0,10.01494273510974,1.0
AW002AF,52,0,3,1,TN,YNG,19.0,m,-1462.0,2.0537054222831026,1.0,208.0,1.0,3.456243928427471,,,,,208.0,5.385314282997098,
AW002AF,52,1,3,1,TN,YNG,19.0,m,284.0,1.5832721375566061,1.0,168.0,1.0,1.669272368627351,,,,,168.0,8.633867061651749,1.0
MP1,1,0,1,1,TT,YNG,,,434.0,1.880705019966003,1.0,330.0,1.0,0.42583972206987625,,,,,330.0,9.865643519215409,
MP1,1,1,1,1,TT,YNG,,,547.0,1.0321239772756994,1.0,200.0,1.0,1.583263240294347,,,,,200.0,7.691829796272269,1.0
MP1,2,0,1,1,TD1,YNG,,,-670.0,5.6702957126220985,0.0,276.0,1.0,1.5635063168461514,,,,,276.0,10.378962927662084,
MP1,2,1,1,1,TD1,YNG,,,,,0.0,348.0,1.0,0.9660244036909379,,,,,348.0,11.551559126567316,1.0
MP1,3,0,1,1,TN,YNG,,,-865.0,3.6435781028942005,1.0,252.0,1.0,1.5532362421053194,,,,,252.0,10.845271417856196,
MP1,3,1,1,1,TN,YNG,,,423.0,1.5895334058457304,1.0,254.0,1.0,1.4850965851079252,,,,,254.0,7.198433522006037,1.0
MP1,4,0,1,1,TN,YNG,,,-1172.0,4.387314508131133,1.0,272.0,1.0,1.045629516556589,,,,,272.0,10.07403262572871,
MP1,4,1,1,1,TN,YNG,,,464.0,1.475431250273385,1.0,214.0,1.0,2.1019145272319255,,,,,214.0,6.378653443149783,1.0
MP1,5,0,2,1,TT,YNG,,,98.0,4.910183352103953,1.0,310.0,1.0,0.18039177867524261,,,,,310.0,10.470012365476348,
MP1,5,1,2,1,TT,YNG,,,140.0,4.751646093494186,1.0,142.0,1.0,1.4879566731055247,,,,,142.0,7.468448832870933,1.0
MP1,6,0,2,1,TT,YNG,,,-1132.0,4.478643301193945,1.0,250.0,1.0,2.094356763104693,442.0,16.498757563805643,250.0,7.598490365871131,,,
MP1,6,1,2,1,TT,YNG,,,294.0,3.8190304962150763,1.0,268.0,1.0,1.169819153366257,,,,,268.0,9.157876010629694,1.0
MP1,7,0,2,1,TT,YNG,,,-789.0,5.000761072955818,0.0,222.0,1.0,1.1208897880183621,,,,,222.0,9.216394548567818,
MP1,7,1,2,1,TT,YNG,,,700.0,1.856847884659274,1.0,226.0,1.0,1.5449535003841188,,,,,226.0,8.974386412308643,1.0
MP1,8,0,2,1,TT,YNG,,,-682.0,4.771311687880595,1.0,220.0,1.0,1.0086968512096564,,,,,220.0,8.78519782475082,
MP1,8,1,2,1,TT,YNG,,,512.0,1.463583493964195,1.0,236.0,1.0,1.3744883983758158,,,,,236.0,9.647359714279045,1.0
MP1,9,0,2,1,TT,YNG,,,-746.0,2.45773572513679,1.0,166.0,1.0,1.6931591708644138,342.0,12.555348062292762,166.0,7.405568265984118,,,
MP1,9,1,2,1,TT,YNG,,,408.0,1.441264107680297,1.0,324.0,1.0,0.7811043145495098,,,,,324.0,8.583417756410107,1.0
MP1,10,0,2,1,TT,YNG,,,-657.0,3.8639387815650426,1.0,264.0,1.0,1.8273735278490306,,,,,264.0,9.366980571841811,
MP1,10,1,2,1,TT,YNG,,,926.0,1.2725295956399418,1.0,208.0,1.0,1.9857415883233054,,,,,208.0,6.152845364681401,1.0
MP1,11,0,2,1,TD1,YNG,,,-636.0,3.7302576812382844,1.0,372.0,1.0,1.3704509491108727,,,,,372.0,9.40403998840267,
MP1,11,1,2,1,TD1,YNG,,,-728.0,8.592768016787415,0.0,360.0,1.0,1.7144596012599624,,,,,360.0,11.814913410162273,1.0
MP1,12,0,2,1,TD1,YNG,,,-892.0,1.8808960585162686,1.0,298.0,1.0,3.602537444359629,,,,,298.0,11.2675581327539,
MP1,12,1,2,1,TD1,YNG,,,616.0,1.4714429493609873,1.0,252.0,1.0,1.4079561851173361,,,,,252.0,9.62628501693916,1.0
MP1,13,0,2,1,TD1,YNG,,,-1473.0,3.2597911205634675,1.0,326.0,1.0,1.172120013328509,,,,,326.0,9.706280594975986,
MP1,13,1,2,1,TD1,YNG,,,748.0,1.3303095114580723,1.0,284.0,1.0,1.9532853693709873,,,,,284.0,8.865072084647839,1.0
MP1,14,0,2,1,TD1,YNG,,,-902.0,2.7432696358648343,1.0,274.0,1.0,0.7204900429493964,,,,,274.0,7.757995289736645,
MP1,14,1,2,1,TD1,YNG,,,121.0,6.431005780438916,0.0,246.0,1.0,1.780987825093898,,,,,246.0,8.264093769791753,1.0
MP1,15,0,2,1,TD1,YNG,,,-1052.0,5.435885332159502,0.0,248.0,1.0,1.8667971036962174,426.0,13.159098604785273,248.0,8.74750900973749,,,
MP1,15,1,2,1,TD1,YNG,,,708.0,5.382425258190681,0.0,96.0,1.0,1.918455820153131,,,,,248.0,9.23551462561759,1.0
MP1,16,0,2,1,TD1,YNG,,,-1012.0,6.191671826310114,0.0,196.0,1.0,1.8261840581601863,,,,,196.0,8.520438756037041,
MP1,16,1,2,1,TD1,YNG,,,,,0.0,242.0,1.0,1.0519423915729884,,,,,242.0,9.276370306038864,1.0
MP1,17,0,2,1,TD1,YNG,,,-682.0,2.2415274615419896,1.0,278.0,1.0,0.2722006060184202,,,,,278.0,9.820161071048043,
MP1,17,1,2,1,TD1,YNG,,,789.0,3.9927917530726726,1.0,280.0,1.0,1.0255385515501563,,,,,280.0,10.957971750353698,1.0
MP1,18,0,2,1,TD1,YNG,,,-994.0,1.361544947111169,1.0,314.0,0.0,,,,314.0,8.759194892461155,,,
MP1,18,1,2,1,TD1,YNG,,,179.0,4.683091330235219,1.0,238.0,1.0,1.2666051213111271,,,,,238.0,9.564714155480223,0.0
MP1,19,0,2,1,TD1,YNG,,,-786.0,4.684473718268291,1.0,280.0,1.0,1.6454003760055,,,,,280.0,9.058994791332466,
MP1,19,1,2,1,TD1,YNG,,,117.0,4.460614898200275,1.0,292.0,1.0,0.7460093657759371,,,,,292.0,9.711547708143067,1.0
MP1,20,0,2,1,TD1,YNG,,,-950.0,5.7767365886060595,0.0,204.0,1.0,0.1685841532369914,,,,,204.0,7.6744540110223465,
MP1,20,1,2,1,TD1,YNG,,,635.0,1.8738940803790005,1.0,232.0,1.0,0.8416510818166631,,,,,232.0,10.327481472695018,1.0
MP1,21,0,2,1,TD1,YNG,,,-878.0,4.564595331115008,1.0,232.0,1.0,1.1913523760260387,,,,,232.0,9.288932918693305,
MP1,21,1,2,1,TD1,YNG,,,468.0,2.2290501648909933,1.0,362.0,1.0,0.7209441331426698,,,,,362.0,9.741380461785102,1.0
MP1,22,0,2,1,TD1,YNG,,,-1256.0,5.15539419567877,0.0,246.0,1.0,2.6980481042256037,,,,,246.0,11.636712635077096,
MP1,22,1,2,1,TD1,YNG,,,471.0,2.026332306855205,1.0,164.0,1.0,1.0893334783684638,,,,,164.0,8.707451659513195,1.0
MP1,23,0,2,1,TN,YNG,,,-874.0,5.643807831844028,0.0,222.0,1.0,2.1425601537522545,,,,,222.0,9.668269952528371,
MP1,23,1,2,1,TN,YNG,,,562.0,1.0306543755401771,1.0,182.0,1.0,1.0490842877590878,,,,,182.0,8.744792508026165,1.0
MP1,24,0,2,1,TN,YNG,,,-1338.0,5.902428893753399,0.0,254.0,1.0,1.9687262776763021,,,,,254.0,9.385424008999694,
MP1,24,1,2,1,TN,YNG,,,282.0,3.0039017420783454,1.0,164.0,1.0,1.609733701839936,,,,,164.0,7.915018318496648,1.0
MP1,25,0,2,1,TN,YNG,,,-780.0,5.099921258666533,0.0,180.0,1.0,1.8513135952884394,,,,,180.0,8.472171520576836,
MP1,25,1,2,1,TN,YNG,,,276.0,1.670530749996007,1.0,170.0,1.0,0.6057871938178948,,,,,170.0,8.038541725882562,1.0
MP1,26,0,2,1,TN,YNG,,,-456.0,1.7456179303104267,1.0,220.0,1.0,0.8677761906115357,,,,,220.0,8.087936885271846,
MP1,26,1,2,1,TN,YNG,,,406.0,3.014570272829226,1.0,236.0,1.0,2.5905839536266484,,,,,236.0,8.332477598713782,1.0
MP1,27,0,2,1,TN,YNG,,,-798.0,5.670689828935037,0.0,190.0,1.0,1.3957825853499521,446.0,12.420143369498124,190.0,8.027110322227957,,,
MP1,27,1,2,1,TN,YNG,,,514.0,1.0233106256760454,1.0,168.0,1.0,0.5427596426802169,,,,,168.0,8.382871001665428,1.0
MP1,28,0,2,1,TN,YNG,,,-1160.0,2.5197429718486744,1.0,374.0,1.0,2.1966912031907113,,,,,374.0,8.58347000201722,
MP1,28,1,2,1,TN,YNG,,,402.0,1.3520997190214346,1.0,286.0,1.0,0.8749557612281584,,,,,286.0,10.501671521267363,1.0
MP1,29,0,3,1,TT,YNG,,,112.0,1.1021883974362152,1.0,262.0,1.0,2.1278971846217667,,,,,262.0,8.136516408145768,
MP1,29,1,3,1,TT,YNG,,,581.0,0.5296511705365503,1.0,208.0,1.0,0.6549580727581066,,,,,208.0,9.469612175244478,1.0
MP1,30,0,3,1,TT,YNG,,,-864.0,2.19802006759179,1.0,288.0,1.0,1.1718572868037391,,,,,288.0,9.94612366813482,
MP1,30,1,3,1,TT,YNG,,,452.0,1.939857017251888,1.0,198.0,1.0,1.0811757720480104,,,,,198.0,7.261734012109147,1.0
MP1,31,0,3,1,TT,YNG,,,-483.0,4.809850208517936,1.0,306.0,1.0,1.1188275135821808,,,,,306.0,8.86530767390971,
MP1,31,1,3,1,TT,YNG,,,457.0,1.5894046432806452,1.0,186.0,1.0,0.6720481610169657,,,,,186.0,8.598567914134668,1.0
MP1,32,0,3,1,TT,YNG,,,-798.0,4.923083782449105,1.0,278.0,1.0,1.0225501219880448,,,,,278.0,8.89526784508833,
MP1,32,1,3,1,TT,YNG,,,460.0,2.4150326005731793,1.0,226.0,1.0,0.9414224025562596,,,,,226.0,8.349571893901377,1.0
MP1,33,0,3,1,TT,YNG,,,-1526.0,4.392065383265401,1.0,246.0,1.0,1.4588657268987542,350.0,10.944196810065538,246.0,6.871111023413059,,,
MP1,33,1,3,1,TT,YNG,,,543.0,1.82139673375324,1.0,290.0,1.0,0.6704707588432135,,,,,290.0,8.32530842666624,1.0
MP1,34,0,3,1,TT,YNG,,,-1144.0,5.342654764828474,0.0,260.0,1.0,1.1831505833672569,,,,,260.0,9.714285009574212,
MP1,34,1,3,1,TT,YNG,,,363.0,4.354397955660689,1.0,196.0,1.0,3.6829559281589677,,,,,196.0,9.645176635681072,1.0
MP1,35,0,3,1,TD1,YNG,,,-1034.0,5.125964437690703,0.0,320.0,1.0,2.9286401874782917,,,,,320.0,12.703666862491163,
MP1,35,1,3,1,TD1,YNG,,,292.0,0.54845417458042,1.0,232.0,1.0,1.0801071767356254,,,,,232.0,7.761155133475879,1.0
MP1,36,0,3,1,TD1,YNG,,,-802.0,5.303787532640818,0.0,296.0,1.0,1.7221600442897984,,,,,296.0,9.587346741752398,
MP1,36,1,3,1,TD1,YNG,,,220.0,2.119850176820063,1.0,188.0,1.0,2.4204310994236398,,,,,188.0,8.428701747218824,1.0
MP1,37,0,3,1,TD1,YNG,,,-980.0,5.503343698017903,0.0,268.0,1.0,2.6378355766407537,,,,,268.0,8.668348091119821,
MP1,37,1,3,1,TD1,YNG,,,324.0,1.295423479839662,1.0,94.0,1.0,2.611322346861276,,,,,174.0,6.160901494720059,1.0
MP1,38,0,3,1,TD1,YNG,,,-1192.0,6.4413031171686885,0.0,172.0,1.0,2.0669377860418057,354.0,11.13641574926527,172.0,7.204889098839207,,,
MP1,38,1,3,1,TD1,YNG,,,344.0,1.9464015900051996,1.0,152.0,1.0,1.2769242241608039,,,,,152.0,7.208020472593446,1.0
MP1,39,0,3,1,TD1,YNG,,,-694.0,5.34369714977171,0.0,222.0,1.0,1.0125059267846104,,,,,222.0,7.370831837339658,
MP1,39,1,3,1,TD1,YNG,,,373.0,1.0400992527455066,1.0,212.0,1.0,1.6312298506617142,,,,,212.0,8.306656007403404,1.0
MP1,40,0,3,1,TD1,YNG,,,-592.0,2.681583320127624,1.0,200.0,1.0,0.945726665904998,,,,,200.0,6.112257797539262,
MP1,40,1,3,1,TD1,YNG,,,46.0,5.248555839688473,0.0,230.0,1.0,0.5836113369647533,,,,,230.0,8.652157667747463,1.0
MP1,41,0,3,1,TD1,YNG,,,-782.0,9.875349562597094,0.0,240.0,1.0,1.846383860624532,,,,,240.0,8.786130145216307,
MP1,41,1,3,1,TD1,YNG,,,244.0,1.2775648784353044,1.0,230.0,1.0,0.6011613106159402,,,,,230.0,8.2217658730097,1.0
MP1,42,0,3,1,TD1,YNG,,,-605.0,5.449129116748708,0.0,224.0,1.0,0.8833198707163145,,,,,224.0,8.20712298918067,
MP1,42,1,3,1,TD1,YNG,,,484.0,1.488835047075079,1.0,234.0,1.0,2.2066417672943732,,,,,234.0,8.896625880580292,1.0
MP1,43,0,3,1,TD1,YNG,,,-1240.0,6.647099892384602,0.0,244.0,1.0,1.0460711870560881,404.0,10.405215854154026,244.0,6.334218085268939,,,
MP1,43,1,3,1,TD1,YNG,,,360.0,1.2846259532760707,1.0,282.0,1.0,0.7278272790447763,,,,,282.0,8.792311805708637,1.0
MP1,44,0,3,1,TD1,YNG,,,-1149.0,4.2958017729516875,1.0,238.0,1.0,2.8154822799560906,,,,,238.0,11.57183810006045,
MP1,44,1,3,1,TD1,YNG,,,350.0,6.0300272804285076,0.0,84.0,1.0,0.7401023840720624,,,,,280.0,9.111846823684502,1.0
MP1,45,0,3,1,TD1,YNG,,,-734.0,5.857577884225199,0.0,156.0,1.0,1.8065455537531319,,,,,156.0,6.9899537937156895,
MP1,45,1,3,1,TD1,YNG,,,442.0,1.7970141388184677,1.0,396.0,1.0,1.3664719563181644,,,,,396.0,9.206476131865864,1.0
MP1,46,0,3,1,TD1,YNG,,,-1093.0,4.733118599023495,1.0,284.0,0.0,,,,284.0,7.645967166034787,,,
MP1,46,1,3,1,TD1,YNG,,,84.0,5.339435610412499,0.0,268.0,1.0,2.8385312862416874,,,,,268.0,6.561201236917754,0.0
MP1,47,0,3,1,TN,YNG,,,-960.0,4.624204665183564,1.0,240.0,1.0,1.7379563291828826,404.0,16.393016621554164,240.0,8.234031830917642,,,
MP1,47,1,3,1,TN,YNG,,,662.0,3.9326490015379796,1.0,80.0,1.0,0.46834419187825366,,,,,256.0,7.82446688451816,1.0
MP1,48,0,3,1,TN,YNG,,,-772.0,5.713223171143072,0.0,388.0,1.0,1.2572729702472674,,,,,388.0,9.868351618756785,
MP1,48,1,3,1,TN,YNG,,,571.0,1.713928746275265,1.0,222.0,1.0,1.0579265308582455,,,,,222.0,7.9405862285414575,1.0
MP1,49,0,3,1,TN,YNG,,,-964.0,4.534059855822664,1.0,178.0,1.0,0.7162290198933288,,,,,178.0,7.33628565128728,
MP1,49,1,3,1,TN,YNG,,,611.0,2.024782597034848,1.0,244.0,1.0,0.3582091368660532,,,,,244.0,8.704966370502701,1.0
MP1,50,0,3,1,TN,YNG,,,-818.0,5.932075529089248,0.0,176.0,1.0,1.4618298732571566,,,,,176.0,8.091125919239177,
MP1,50,1,3,1,TN,YNG,,,282.0,2.081124228948602,1.0,154.0,1.0,3.5146523523728144,,,,,154.0,7.486270218953021,1.0
MP1,51,0,3,1,TN,YNG,,,-693.0,4.176150460635723,1.0,280.0,1.0,1.3200762764508311,,,,,280.0,11.289163816839425,
MP1,51,1,3,1,TN,YNG,,,103.0,5.085520776972931,0.0,242.0,1.0,1.1386231213654188,,,,,242.0,9.916255768466803,1.0
MP1,52,0,3,1,TN,YNG,,,-1124.0,5.019790540491309,0.0,308.0,1.0,1.7683310860164292,,,,,308.0,9.876053311964295,
MP1,52,1,3,1,TN,YNG,,,390.0,3.0808402041674574,1.0,176.0,1.0,2.313595815407619,,,,,176.0,8.750753552793817,1.0
